,0,1,2,3,4,5,6,7,8,9,10,11
130,1622739600000,719.44,722.12,717.00,721.04,5031.607,1622741399999,3620881.80381,6623,2574.540,1852886.98188,0
131,1622741400000,720.77,721.11,714.84,716.05,5482.582,1622743199999,3934005.77098,6879,2447.812,1756468.17847,0
132,1622743200000,716.06,719.38,712.18,712.75,5028.381,1622744999999,3597341.79667,6323,2471.193,1768577.36482,0
133,1622745000000,712.78,713.70,710.00,710.77,4829.120,1622746799999,3437145.18397,6304,2534.975,1804606.70189,0
134,1622746800000,710.70,711.59,706.70,708.82,6495.305,1622748599999,4605025.43559,7720,2844.717,2017504.77337,0
135,1622748600000,708.72,710.28,706.11,709.10,4029.408,1622750399999,2854596.84009,5907,2374.618,1682527.00010,0
136,1622750400000,708.94,711.65,706.34,710.97,3334.961,1622752199999,2364298.99501,5663,1982.055,1405021.80232,0
137,1622752200000,710.96,714.75,707.87,712.99,3724.075,1622753999999,2649687.10547,6154,2011.381,1431274.76989,0
138,1622754000000,712.96,717.62,712.20,715.93,4774.583,1622755799999,3417859.70248,5704,2487.247,1781330.09566,0
139,1622755800000,715.94,716.06,709.54,710.50,4635.104,1622757599999,3301092.02975,6347,2151.902,1532412.20963,0
140,1622757600000,710.50,717.49,709.00,715.21,9814.609,1622759399999,7010762.05909,10197,5056.897,3612404.18038,0
141,1622759400000,715.28,717.54,713.55,715.56,7280.366,1622761199999,5208452.02028,7973,3697.809,2645910.66330,0
142,1622761200000,715.56,719.38,712.67,717.89,8584.734,1622762999999,6155800.57361,9474,4546.463,3260772.82872,0
143,1622763000000,717.80,720.83,716.21,718.71,8334.460,1622764799999,5987999.40847,8385,4159.641,2988980.99611,0
144,1622764800000,718.73,719.69,710.86,712.99,14687.259,1622766599999,10491833.77224,14521,6800.642,4859743.65345,0
145,1622766600000,712.98,712.98,707.33,709.53,9002.891,1622768399999,6386960.11840,10455,4321.487,3065769.28969,0
146,1622768400000,709.54,709.80,674.78,687.71,39979.828,1622770199999,27605799.69722,40196,16735.109,11545840.58766,0
147,1622770200000,687.77,692.34,681.04,687.31,18427.398,1622771999999,12642906.63374,21840,9182.594,6299672.38804,0
148,1622772000000,687.37,688.00,675.55,683.06,20733.545,1622773799999,14143452.29820,21309,9600.483,6551626.11838,0
149,1622773800000,683.14,688.47,682.72,687.63,9773.104,1622775599999,6710063.53080,11405,5117.917,3514214.76227,0
150,1622775600000,687.69,691.13,682.06,689.62,11223.074,1622777399999,7700036.05557,12910,5142.062,3528869.99038,0
151,1622777400000,689.59,692.65,686.62,687.51,9527.789,1622779199999,6566916.42590,10935,4912.772,3385827.05574,0
152,1622779200000,687.43,689.51,682.42,685.94,9394.256,1622780999999,6445731.88779,11330,3861.490,2650430.72786,0
153,1622781000000,686.08,687.70,680.41,682.59,8636.507,1622782799999,5906179.45179,9569,3861.857,2641490.41906,0
154,1622782800000,682.59,686.53,672.40,677.82,16131.509,1622784599999,10945480.71734,17816,7246.802,4918848.67773,0
155,1622784600000,677.91,679.95,661.25,665.76,21908.496,1622786399999,14649557.07384,25152,9345.098,6247948.41101,0
156,1622786400000,665.68,671.74,664.38,664.81,10342.626,1622788199999,6912113.84815,12926,5407.502,3613746.53336,0
157,1622788200000,664.82,670.00,655.81,662.38,19545.713,1622789999999,12943596.13406,22983,8971.659,5943262.24832,0
158,1622790000000,662.38,662.74,647.23,658.39,25214.998,1622791799999,16506861.35590,27813,12402.999,8120967.43714,0
159,1622791800000,658.52,663.48,656.95,659.75,12740.301,1622793599999,8415861.67449,13900,6594.814,4356893.00878,0
160,1622793600000,659.76,663.00,650.52,662.82,18732.565,1622795399999,12329587.51246,19455,9218.763,6072545.68612,0
161,1622795400000,662.87,664.10,657.13,658.81,7762.087,1622797199999,5126429.33727,8718,4289.175,2833878.78562,0
162,1622797200000,658.70,663.46,653.65,660.30,12132.973,1622798999999,7984715.56713,13194,5609.524,3691750.23789,0
163,1622799000000,660.26,667.00,658.54,667.00,11789.158,1622800799999,7827143.90482,14421,6595.264,4379280.94953,0
164,1622800800000,667.00,669.84,663.17,663.75,12526.038,1622802599999,8349636.20010,14608,6567.943,4379186.26541,0
165,1622802600000,663.74,665.58,658.52,659.04,13497.541,1622804399999,8934984.21765,14322,6591.278,4364909.16351,0
166,1622804400000,659.03,663.17,656.69,660.58,8528.462,1622806199999,5630723.43860,11446,4087.714,2699110.68242,0
167,1622806200000,660.59,660.59,653.40,658.68,9078.576,1622807999999,5961866.18585,11711,4501.822,2956794.06003,0
168,1622808000000,658.68,658.68,642.15,648.81,22964.595,1622809799999,14896868.20324,26802,11082.174,7189142.01177,0
169,1622809800000,648.93,669.28,648.66,666.80,24568.024,1622811599999,16272000.12741,25750,13387.010,8861723.64225,0
170,1622811600000,666.85,669.41,662.78,667.51,11907.005,1622813399999,7937566.20321,14878,6657.567,4438554.69514,0
171,1622813400000,667.41,668.65,664.41,666.35,5866.512,1622815199999,3910843.38213,10110,2344.624,1563351.60991,0
172,1622815200000,666.35,668.49,655.04,658.44,13365.082,1622816999999,8829991.83928,14518,5842.428,3860655.63777,0
173,1622817000000,658.43,665.57,657.58,663.12,8634.154,1622818799999,5716743.90048,10372,4546.649,3010285.12096,0
174,1622818800000,663.17,666.29,662.37,665.90,5603.372,1622820599999,3723701.74049,8148,2760.563,1834840.55685,0
175,1622820600000,665.90,669.53,664.94,666.63,10088.718,1622822399999,6731299.70462,10971,5471.449,3650715.80651,0
176,1622822400000,666.63,671.15,661.95,667.98,16549.020,1622824199999,11030243.77056,16989,8710.300,5807151.59275,0
177,1622824200000,667.99,668.11,662.00,664.50,5681.017,1622825999999,3774282.20471,9594,2514.724,1670984.96412,0
178,1622826000000,664.49,672.34,662.85,672.25,6798.623,1622827799999,4546528.69094,9070,3772.529,2522776.76033,0
179,1622827800000,672.09,673.97,670.00,670.93,6064.250,1622829599999,4075019.94361,7900,2831.874,1903354.00143,0
180,1622829600000,670.94,673.40,669.82,671.98,5792.324,1622831399999,3890747.27502,7989,3340.070,2243772.59714,0
181,1622831400000,671.98,673.94,670.16,671.78,3498.343,1622833199999,2351359.95486,5900,1756.426,1180794.52720,0
